enrollee_id,city,city_development_index,gender,relevant_exp,enrolled_university,edu_level,major_discipline,exp,company_size,company_type,last_new_job,training_hours,target,Xgrp
30591,city_160,0.92,Male,Has,no_enrollment,Masters,STEM,>20,,,1,152.0,1,train
14743,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,19.0,0,train
11920,city_103,0.92,Female,Has,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,1,24.0,0,train
5302,city_11,0.55,Male,Has,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,2,23.0,1,train
15193,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,147.0,1,train
12779,city_16,0.91,Male,Has,no_enrollment,High School,,14,,,>4,34.0,0,train
5240,city_24,0.698,Male,Has,no_enrollment,Graduate,STEM,13,,,2,25.0,0,train
26431,city_114,0.926,Male,Has,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90.0,0,train
32249,city_103,0.92,Female,No,Full time course,Graduate,STEM,6,,,1,18.0,1,train
10401,city_160,0.92,Male,No,no_enrollment,Graduate,STEM,9,,,1,51.0,1,train
2357,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,64.0,0,train
11971,city_123,0.738,Male,Has,Full time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41.0,0,train
3121,city_21,0.624,,Has,no_enrollment,Masters,STEM,<1,<10,Early Stage Startup,1,40.0,1,train
20920,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,216.0,0,train
10690,city_64,0.6659999999999999,Female,Has,no_enrollment,Masters,STEM,13,500-999,Public Sector,>4,28.0,1,train
8981,city_103,0.92,Female,Has,no_enrollment,Masters,Humanities,6,,Public Sector,2,96.0,1,train
29854,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,75.0,0,train
13679,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,206.0,0,train
27972,city_162,0.767,,Has,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,2,90.0,0,train
21020,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,134.0,0,train
28005,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,134.0,0,train
32522,city_30,0.698,Male,Has,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,4,24.0,0,train
23284,city_103,0.92,Male,No,Full time course,Graduate,STEM,4,,,3,60.0,1,train
29419,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,15,,,2,244.0,0,train
4080,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,10.0,1,train
17707,city_70,0.698,,Has,no_enrollment,Graduate,STEM,15,,,2,44.0,0,train
28727,city_36,0.893,Male,No,Full time course,Primary School,,9,,,1,28.0,0,train
22062,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,94.0,1,train
15916,city_100,0.887,Male,Has,no_enrollment,Phd,STEM,10,,,2,88.0,0,train
12889,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,>4,67.0,1,train
1833,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,131.0,0,train
11674,city_136,0.897,,No,no_enrollment,High School,,6,,,never,12.0,0,train
13381,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,95.0,1,train
6429,city_75,0.939,Female,Has,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,105.0,0,train
2361,city_104,0.924,Male,Has,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,140.0,0,train
22739,city_97,0.925,,No,,,,4,,,,53.0,0,train
17084,city_73,0.754,Male,Has,no_enrollment,High School,,6,,,2,32.0,0,train
25518,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,24.0,0,train
27371,city_103,0.92,Female,No,no_enrollment,Graduate,STEM,10,,,2,87.0,1,train
31478,city_136,0.897,Female,Has,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,63.0,0,train
12456,city_134,0.698,Male,No,no_enrollment,,,<1,100-500,Pvt Ltd,,50.0,1,train
27824,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,7,1000-4999,Public Sector,>4,29.0,0,train
12236,city_117,0.698,Male,No,no_enrollment,Graduate,STEM,4,,,never,21.0,0,train
31018,city_165,0.903,,Has,Part time course,Graduate,STEM,13,,,4,47.0,1,train
27617,city_83,0.923,,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,never,90.0,0,train
32288,city_103,0.92,,Has,Full time course,High School,,9,,,4,56.0,0,train
10892,city_103,0.92,Male,No,Full time course,Masters,STEM,8,50-99,NGO,3,28.0,0,train
9821,city_100,0.887,Male,No,Full time course,Graduate,No Major,4,,,never,22.0,0,train
25466,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,22.0,0,train
32788,city_21,0.624,Male,No,Full time course,High School,,3,,,1,97.0,0,train
25169,city_28,0.939,Other,No,Part time course,High School,,2,1000-4999,Pvt Ltd,2,136.0,0,train
7433,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,2,198.0,0,train
19055,city_101,0.5579999999999999,Male,No,Full time course,Graduate,STEM,<1,,,,78.0,0,train
9563,city_160,0.92,,Has,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,8.0,0,train
4135,city_65,0.802,Male,Has,no_enrollment,High School,,10,,,>4,117.0,1,train
2751,city_71,0.884,Male,No,no_enrollment,High School,,4,100-500,Public Sector,never,44.0,1,train
27043,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,33.0,0,train
2354,city_10,0.895,Male,No,no_enrollment,Phd,STEM,9,1000-4999,Public Sector,>4,210.0,0,train
21029,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,22.0,0,train
6719,city_75,0.939,Male,No,no_enrollment,Primary School,,4,,,never,27.0,0,train
2595,city_173,0.878,Male,Has,Full time course,High School,,3,,,1,16.0,0,train
23775,city_104,0.924,Male,No,Full time course,High School,,3,,,never,142.0,0,train
11382,city_103,0.92,Male,Has,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7.0,0,train
2260,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,222.0,0,train
6845,city_136,0.897,,Has,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,64.0,0,train
20795,city_136,0.897,,Has,no_enrollment,Masters,STEM,>20,10/49,Public Sector,2,52.0,0,train
22246,city_100,0.887,Other,Has,,Graduate,Humanities,>20,,,1,37.0,0,train
25233,city_21,0.624,,Has,no_enrollment,Masters,STEM,<1,<10,Early Stage Startup,never,118.0,1,train
35,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,15.0,0,train
16348,city_21,0.624,,No,Part time course,Masters,STEM,1,<10,Public Sector,,54.0,0,train
26639,city_21,0.624,Male,Has,no_enrollment,Graduate,Business Degree,3,100-500,NGO,1,13.0,0,train
30145,city_114,0.926,Male,No,Full time course,High School,,6,,Pvt Ltd,1,37.0,0,train
12246,city_67,0.855,,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7.0,0,train
28262,city_45,0.89,Male,Has,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,37.0,0,train
20340,city_21,0.624,,Has,Full time course,Graduate,STEM,11,,Pvt Ltd,1,10.0,0,train
32748,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,,,>4,28.0,0,train
33158,city_50,0.8959999999999999,,Has,Part time course,Masters,STEM,>20,,,4,31.0,0,train
21741,city_50,0.8959999999999999,Male,Has,no_enrollment,Graduate,STEM,18,,,2,322.0,0,train
7157,city_67,0.855,Male,Has,Full time course,Masters,STEM,18,,,4,110.0,0,train
7158,city_114,0.926,Male,No,Full time course,Graduate,STEM,14,,,4,91.0,0,train
27867,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,66.0,0,train
12705,city_21,0.624,Male,Has,no_enrollment,Graduate,Business Degree,14,,,>4,182.0,0,train
345,city_103,0.92,Male,Has,no_enrollment,Graduate,Other,6,100-500,Pvt Ltd,2,15.0,0,train
25731,city_71,0.884,Male,No,Part time course,Masters,No Major,3,,,1,15.0,0,train
1326,city_71,0.884,,Has,no_enrollment,Graduate,No Major,4,10/49,Early Stage Startup,1,39.0,0,train
21557,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,109.0,0,train
26592,city_103,0.92,Other,Has,no_enrollment,Graduate,No Major,4,100-500,,4,56.0,0,train
9373,city_150,0.698,Male,Has,Part time course,Graduate,STEM,2,10/49,Pvt Ltd,1,85.0,0,train
14399,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,17,100-500,Funded Startup,>4,14.0,0,train
24924,city_162,0.767,,Has,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,59.0,0,train
13805,city_67,0.855,Male,Has,Part time course,Graduate,STEM,4,,,1,236.0,0,train
23545,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,3,,,never,52.0,0,train
28661,city_103,0.92,,Has,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,64.0,0,train
6886,city_104,0.924,,No,Full time course,High School,,10,,,4,29.0,0,train
2660,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,>4,6.0,0,train
4464,city_114,0.926,Male,No,no_enrollment,Graduate,Humanities,9,5000-9999,NGO,2,74.0,0,train
14826,city_75,0.939,,Has,no_enrollment,High School,,5,<10,Pvt Ltd,,22.0,0,train
33289,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,10,10/49,Pvt Ltd,3,18.0,0,train
8215,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,3,20.0,0,train
24457,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,16,10000+,Public Sector,2,15.0,0,train
978,city_103,0.92,Male,Has,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,24.0,0,train
13192,city_12,0.64,,No,no_enrollment,High School,,<1,,,1,165.0,1,train
19394,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,>20,,,never,6.0,0,train
17663,city_114,0.926,Male,Has,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,65.0,0,train
17209,city_21,0.624,,No,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,never,157.0,0,train
23653,city_100,0.887,Male,No,Full time course,Graduate,Other,14,,,never,35.0,0,train
28908,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,250.0,0,train
13697,city_94,0.698,Male,Has,no_enrollment,Masters,STEM,>20,<10,Public Sector,never,55.0,0,train
22122,city_73,0.754,Male,Has,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,12.0,0,train
10176,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,18.0,0,train
6797,city_114,0.926,,Has,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,98.0,0,train
9007,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,167.0,0,train
227,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,9,10000+,Public Sector,2,45.0,0,train
2880,city_26,0.698,Male,Has,no_enrollment,High School,,12,100-500,Pvt Ltd,1,2.0,0,train
4172,city_99,0.915,,Has,no_enrollment,Graduate,STEM,5,10/49,,1,22.0,0,train
16590,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,290.0,1,train
2333,city_16,0.91,Male,No,no_enrollment,Graduate,STEM,1,,,1,106.0,0,train
22564,city_21,0.624,,Has,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,90.0,0,train
3510,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,22.0,0,train
29957,city_103,0.92,Female,Has,no_enrollment,Masters,STEM,5,50-99,Public Sector,3,107.0,0,train
5594,city_103,0.92,,Has,no_enrollment,Graduate,STEM,11,,Pvt Ltd,3,3.0,0,train
7673,city_21,0.624,,Has,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17.0,0,train
3062,city_104,0.924,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57.0,0,train
12047,city_21,0.624,Male,No,Full time course,Graduate,STEM,10,,,never,106.0,1,train
21800,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,7,,Pvt Ltd,>4,7.0,0,train
116,city_160,0.92,,Has,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,1,30.0,0,train
14906,city_28,0.939,,Has,no_enrollment,Masters,No Major,4,<10,Pvt Ltd,1,38.0,0,train
20510,city_133,0.742,Male,Has,no_enrollment,Graduate,STEM,18,10/49,Early Stage Startup,1,38.0,0,train
18280,city_103,0.92,Male,Has,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11.0,0,train
17446,city_30,0.698,Male,Has,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,30.0,0,train
23173,city_21,0.624,Male,Has,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,100.0,0,train
5325,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,3.0,0,train
24197,city_36,0.893,Male,Has,Part time course,High School,,16,10/49,Pvt Ltd,4,26.0,0,train
16924,city_103,0.92,Male,Has,no_enrollment,Masters,Arts,7,1000-4999,Pvt Ltd,3,21.0,0,train
14803,city_103,0.92,Female,Has,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,18.0,0,train
24517,city_100,0.887,,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,3.0,0,train
24399,city_102,0.804,,Has,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107.0,0,train
13559,city_16,0.91,Male,Has,Full time course,Graduate,STEM,8,,,3,17.0,0,train
5442,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,,,1,180.0,0,train
21535,city_16,0.91,Male,Has,no_enrollment,Masters,Humanities,5,50-99,Early Stage Startup,2,25.0,0,train
15997,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,110.0,0,train
26096,city_50,0.8959999999999999,Male,Has,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9.0,0,train
22486,city_90,0.698,,Has,no_enrollment,Phd,Humanities,8,<10,Early Stage Startup,never,210.0,0,train
15401,city_103,0.92,,No,Full time course,Graduate,STEM,6,,,1,204.0,1,train
15739,city_102,0.804,Male,No,Full time course,Masters,STEM,1,50-99,Public Sector,1,45.0,0,train
21556,city_21,0.624,Female,Has,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51.0,1,train
45,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26.0,0,train
13451,city_114,0.926,,Has,no_enrollment,High School,,7,<10,Pvt Ltd,4,19.0,0,train
10135,city_103,0.92,Male,Has,no_enrollment,Graduate,Humanities,>20,,,>4,314.0,1,train
22647,city_104,0.924,Male,No,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26.0,0,train
191,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,48.0,0,train
25789,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19.0,0,train
11808,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,22.0,0,train
19087,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,10,5000-9999,,2,61.0,0,train
12774,city_41,0.8270000000000001,Female,No,no_enrollment,Graduate,STEM,18,,,>4,12.0,0,train
32685,city_116,0.743,Male,Has,no_enrollment,Masters,STEM,7,10/49,Funded Startup,1,61.0,1,train
4345,city_160,0.92,,No,no_enrollment,Masters,STEM,>20,10000+,Public Sector,2,11.0,1,train
126,city_67,0.855,,Has,Full time course,High School,,3,50-99,Pvt Ltd,1,163.0,0,train
10596,city_67,0.855,Female,Has,no_enrollment,Graduate,STEM,5,,,1,30.0,0,train
13200,city_104,0.924,Male,No,Full time course,High School,,7,,,4,148.0,1,train
7861,city_74,0.579,,Has,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,3,26.0,1,train
1615,city_89,0.925,,No,no_enrollment,High School,,<1,,Pvt Ltd,never,72.0,0,train
31372,city_80,0.847,,No,Full time course,Primary School,,19,10/49,Pvt Ltd,,15.0,0,train
6205,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,8.0,0,train
10595,city_71,0.884,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,25.0,0,train
6966,city_50,0.8959999999999999,,Has,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,>4,12.0,0,train
5995,city_105,0.794,Female,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,84.0,0,train
26141,city_160,0.92,Female,Has,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,100.0,0,train
17738,city_99,0.915,,No,Full time course,Graduate,,5,,,1,18.0,1,train
4965,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,48.0,0,train
30405,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,126.0,0,train
10989,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110.0,0,train
32025,city_159,0.843,Male,Has,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,24.0,0,train
3071,city_104,0.924,Male,Has,no_enrollment,Graduate,No Major,7,10/49,NGO,>4,23.0,0,train
26515,city_19,0.682,,No,Full time course,Graduate,STEM,3,10/49,NGO,1,28.0,1,train
1086,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,122.0,0,train
22632,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,10000+,,>4,11.0,0,train
334,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,45.0,0,train
3176,city_75,0.939,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,7.0,0,train
12993,city_173,0.878,Male,Has,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,17.0,0,train
11100,city_150,0.698,Male,Has,no_enrollment,Phd,STEM,>20,,,4,20.0,0,train
18192,city_102,0.804,,Has,no_enrollment,Graduate,STEM,7,<10,Early Stage Startup,1,35.0,0,train
21723,city_71,0.884,Male,Has,no_enrollment,Masters,STEM,11,500-999,Funded Startup,1,22.0,0,train
21616,city_21,0.624,,Has,no_enrollment,Graduate,Other,12,50-99,Pvt Ltd,>4,25.0,1,train
17427,city_65,0.802,,Has,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,1,102.0,0,train
27426,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,3,,,1,184.0,1,train
1231,city_16,0.91,,Has,no_enrollment,Graduate,STEM,14,,,1,51.0,0,train
15610,city_26,0.698,,No,Full time course,Graduate,STEM,4,<10,Public Sector,never,272.0,0,train
22328,city_19,0.682,Male,No,Part time course,Graduate,STEM,6,100-500,Public Sector,1,110.0,0,train
16687,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,18.0,1,train
4339,city_103,0.92,Male,Has,no_enrollment,,,>20,5000-9999,Pvt Ltd,1,6.0,0,train
577,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,29.0,0,train
27643,city_37,0.794,Male,Has,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,1,29.0,0,train
1394,city_10,0.895,Male,No,Full time course,Graduate,STEM,7,<10,Funded Startup,4,22.0,0,train
5406,city_160,0.92,,Has,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,never,34.0,0,train
14798,city_102,0.804,Male,Has,no_enrollment,Graduate,STEM,14,,,1,21.0,0,train
17678,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,,,>4,198.0,1,train
24432,city_65,0.802,Male,Has,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1,26.0,0,train
19870,city_11,0.55,,Has,Full time course,High School,,3,,,1,268.0,1,train
7354,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8.0,0,train
30914,city_160,0.92,Other,Has,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,21.0,0,train
28066,city_98,0.949,Male,Has,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,116.0,0,train
13161,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,52.0,0,train
20465,city_50,0.8959999999999999,Male,Has,no_enrollment,Graduate,STEM,7,<10,Funded Startup,2,30.0,0,train
31552,city_103,0.92,,Has,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,8.0,0,train
32804,city_149,0.6890000000000001,Male,Has,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,84.0,0,train
6903,city_21,0.624,,Has,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,3,18.0,0,train
22831,city_114,0.926,Male,Has,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,3,59.0,0,train
27198,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112.0,0,train
27301,city_21,0.624,Male,No,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49.0,1,train
17947,city_83,0.923,Male,Has,no_enrollment,Primary School,,10,,,>4,23.0,0,train
26659,city_65,0.802,Male,Has,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70.0,0,train
27075,city_136,0.897,Male,Has,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,2,9.0,0,train
14335,city_42,0.563,Male,No,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,100.0,1,train
10738,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,NGO,1,5.0,0,train
27827,city_173,0.878,Male,Has,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,19.0,1,train
22951,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,20.0,0,train
15313,city_99,0.915,Female,Has,no_enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,19.0,0,train
32469,city_103,0.92,Male,No,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30.0,0,train
1782,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,20.0,0,train
13408,city_21,0.624,,Has,Full time course,Graduate,STEM,6,10/49,Pvt Ltd,1,26.0,0,train
14454,city_21,0.624,Male,No,Full time course,High School,,1,<10,Pvt Ltd,1,64.0,0,train
32349,city_160,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61.0,0,train
26566,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,14,,,1,9.0,0,train
33070,city_36,0.893,Male,No,no_enrollment,Graduate,STEM,>20,,,>4,78.0,0,train
21654,city_16,0.91,Male,Has,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,87.0,0,train
5327,city_16,0.91,Male,Has,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,17.0,0,train
2959,city_103,0.92,Male,Has,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,76.0,0,train
23377,city_90,0.698,Male,Has,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,3,24.0,0,train
22386,city_21,0.624,Male,No,Full time course,Graduate,STEM,18,,,never,72.0,1,train
31718,city_114,0.926,Male,Has,no_enrollment,Graduate,STEM,20,<10,Pvt Ltd,4,40.0,0,train
9661,city_21,0.624,Male,Has,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,51.0,0,train
16006,city_134,0.698,,No,Part time course,,,9,,,2,250.0,0,train
15035,city_57,0.866,Male,Has,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,1,66.0,0,train
4456,city_21,0.624,,No,no_enrollment,Masters,STEM,10,50-99,Early Stage Startup,1,32.0,1,train
32754,city_21,0.624,Male,Has,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,160.0,1,train
10125,city_103,0.92,Female,Has,no_enrollment,Graduate,Business Degree,2,100-500,NGO,1,7.0,0,train
5423,city_102,0.804,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,25.0,1,train
7093,city_114,0.926,,Has,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,78.0,0,train
18989,city_21,0.624,Male,No,Full time course,High School,,3,,,never,62.0,0,train
9539,city_36,0.893,Male,Has,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,37.0,0,train
22327,city_16,0.91,Male,No,Full time course,Masters,STEM,1,,Public Sector,1,46.0,0,train
9071,city_61,0.913,Male,Has,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,17.0,0,train
1037,city_10,0.895,Male,Has,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,2,14.0,0,train
24985,city_23,0.899,Male,Has,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,154.0,0,train
17462,city_103,0.92,Male,Has,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20.0,0,train
1758,city_21,0.624,,No,Full time course,Masters,STEM,3,,Pvt Ltd,never,30.0,0,train
